contrast,dissimilarity,homogeneity,energy,correlation,asm
395.3923489932886,6.091051454138704,0.44036199067693116,0.21792300559309988,0.9709603166080266,0.04749043636673024
492.7686353467562,7.69910514541387,0.5207481457360749,0.31322070075755026,0.9733545737983694,0.09810720738305084
411.6703355704699,5.7989261744966445,0.5183459190854479,0.23501487304206128,0.9755549453819836,0.05523199055097619
497.6055033557047,7.740984340044744,0.40419552533200653,0.1924862973845676,0.9582588099811298,0.03705097468082019
408.7982550335571,7.616420581655481,0.3655582604770756,0.16170179292045955,0.9658578416857263,0.02614746983369118
361.91064876957495,4.174630872483221,0.5669637281032007,0.23243223233710705,0.9727954765965207,0.05402474262921092
465.6708724832215,6.536912751677853,0.5350639024621551,0.2767457565060857,0.9726002154071355,0.07658821374412565
515.1644742729306,7.588993288590604,0.4576965307804527,0.24166028988934546,0.9642026052999263,0.05839969570940248
228.26246085011186,4.544787472035794,0.4674636032093822,0.14966784705989325,0.9819489507637176,0.0224004644435436
232.13395973154363,3.1642953020134232,0.6837885796656021,0.2661965455708141,0.9836660842832167,0.07086060087383451
338.0773601789709,5.887561521252797,0.46898431419053765,0.20793487261699034,0.9743862761314014,0.043236911250244
375.4682774049217,4.593109619686801,0.61525872947871,0.3122876558862327,0.9756126603623597,0.09752358001891809
363.8862192393736,4.29695749440716,0.5531134238541442,0.2601617926814861,0.9730463987099834,0.06768415837124456
413.2417897091723,5.686442953020134,0.5033700064390654,0.2264358560454647,0.9701399570885711,0.05127319690304242
430.8826845637584,6.470782997762864,0.4481674064635248,0.2147671560304333,0.9673505283156714,0.046124931309400485
359.1290380313199,4.252796420581656,0.6367963362508493,0.3502109143626659,0.9771587785885729,0.1226476845387345
230.5750782997763,3.5900223713646535,0.6042199147267004,0.18800039803928106,0.9837384445533296,0.035344149662928113
374.8003131991052,4.570425055928412,0.5380718048594102,0.24544776144107447,0.9714689230243468,0.0602446035964346
334.6588366890381,5.112080536912752,0.4521336624755538,0.14853327013292764,0.9704212708250272,0.02206213233638125
307.8389261744967,3.8689932885906044,0.6331450857383784,0.1860066814759722,0.9770722762067562,0.03459848555370379
449.72568232662195,6.122997762863534,0.4696307610768553,0.19687111040876076,0.9665699588692115,0.03875823411357847
483.8596868008949,6.968322147651007,0.43674890427857593,0.22566718641279557,0.9682708228543412,0.050925679023467424
406.8664429530201,5.182416107382551,0.5381940857549061,0.2577624635603054,0.9727623641597085,0.06644148762067778
259.72120805369127,3.6193736017897096,0.5161136184400019,0.16600758532385723,0.9768640355172371,0.027558518385057743
253.00219239373604,4.814183445190156,0.4979757167725442,0.22278258153432132,0.9839163796941706,0.04963207863509653
259.97821029082775,3.1876957494407163,0.6356138032711862,0.21926459928839073,0.9820390035901312,0.04807696450109856
339.90747203579417,4.184250559284116,0.5598425862205013,0.22755067400542792,0.9778964071104989,0.051779309240324534
405.79051454138704,5.308903803131992,0.5442355903706606,0.265843654372988,0.9722704866499867,0.07067284857038472
286.0796868008949,3.744116331096197,0.625674520760984,0.26212960896274135,0.9801261580927,0.0687119318949597
267.46,5.369351230425057,0.46195390447391205,0.21169474014053355,0.9812941775439941,0.044814663003168026
274.0506935123043,5.271812080536913,0.46306598787927233,0.18698915080856082,0.979855433568153,0.0349649425201067
472.4046979865773,6.213914988814318,0.4939451702445388,0.22145171713984993,0.9685341138024697,0.04904086302418811
622.8961073825504,7.250469798657718,0.5917941713867536,0.35439118841228995,0.9678957906897858,0.12559311442427518
482.4560178970918,6.377270693512304,0.5423456565368145,0.29058003906831803,0.972181690119448,0.08443675910494522
383.67695749440713,5.817270693512304,0.4851432144611125,0.23365244650934133,0.9728726140220807,0.05459346575980062
474.94442953020143,6.3837136465324384,0.551837198154419,0.32477029626614046,0.9733571857615937,0.10547574533679663
491.06492170022375,7.800044742729307,0.4287961410435844,0.18151268618683564,0.9659005549964511,0.03294685524676067
394.4521252796421,6.106800894854586,0.433138047486049,0.20924509134118086,0.9698831665368278,0.04378350825037912
267.8909619686801,3.7045637583892614,0.6506293473755059,0.2939299577333872,0.9835004166771879,0.08639482005315077
350.44563758389256,3.8575391498881433,0.632837173769741,0.28500670610621054,0.9759019679320602,0.08122882252551188
521.853288590604,6.972214765100671,0.43931389757148054,0.20427877024853908,0.9648521318304666,0.041729815974255416
407.0042953020134,4.774765100671141,0.5437243195065726,0.26889103514488194,0.9726274398473037,0.07230238878128613
426.3906487695749,6.433959731543624,0.498805046924791,0.27367319132488244,0.9724953778195458,0.0748970156499457
421.9791498881432,5.56903803131991,0.5625919367335279,0.2619026791152164,0.9738976330513549,0.068593013327728
351.04129753914987,4.969440715883669,0.6283743830041388,0.34421832079512316,0.9826526665242089,0.11848625237101432
412.852706935123,4.621387024608501,0.6242806463535505,0.33774302833262726,0.9737447884857131,0.11407035318729386
500.1500223713647,5.209530201342282,0.645640478503521,0.33432102816773396,0.9747590617466174,0.11177054987513076
271.4230425055929,3.446487695749441,0.6534120202608028,0.1717632556697688,0.9808653272939252,0.029502615998278366
357.5102908277405,3.587695749440716,0.7075292345974578,0.20872935918994576,0.9783210051799427,0.04356794538784539
287.3575391498881,3.7665771812080537,0.6244425403796536,0.2652228850150239,0.9787044650877814,0.0703431787356926
315.27525727069354,3.939060402684564,0.5949413378720235,0.1978555665582429,0.975335223806272,0.039146825218083284
456.8165548098434,6.3105145413870245,0.5304486030559779,0.2913429870495914,0.9735824668674115,0.08488073610297836
472.85771812080543,8.148098434004474,0.47590653481585454,0.2527159837185762,0.9699001315530892,0.06386536842684765
540.6824161073826,8.092527964205816,0.3792346558478114,0.15691086346462738,0.9518897055913672,0.02462101907321493
413.35950782997764,5.906174496644296,0.516649472601576,0.293035381134326,0.9718424256627902,0.08586973459653968
198.31731543624159,4.308635346756152,0.4285091264962839,0.1499085064133514,0.9845074279956126,0.022472560295081816
425.9295749440716,5.854228187919463,0.5136641759774976,0.24946931347590562,0.9739999462010908,0.062234938366139664
464.2116331096197,6.197046979865772,0.5140304598651455,0.2273178922127219,0.9705339721648714,0.051673424120034644
315.8882326621924,4.160715883668904,0.5326667282849639,0.2357700958537457,0.9763258542676878,0.055587538098884434
398.9717673378076,5.5215659955257275,0.48336461998318014,0.19889314556213541,0.9655634918151144,0.03955848335160078
473.15718120805366,7.609798657718121,0.428945656559242,0.17355839363967007,0.9675284325986824,0.030122516002782672
260.6862639821029,4.212438478747204,0.6096775292055125,0.25941586158661695,0.981619287690957,0.0672965892427268
357.53852348993286,5.012259507829978,0.6043728394738492,0.2863875538996629,0.9793931751441742,0.08201783102863235
526.9328859060404,6.895033557046981,0.4889269964571996,0.21041123926629288,0.9610645187095381,0.04427288960957715
361.556644295302,4.711364653243848,0.5965133972719471,0.33342468006507714,0.9773244535065825,0.11117201727649904
326.0824161073826,4.851096196868009,0.5504879475591604,0.2813659437255077,0.9798022038259586,0.07916679428854556
350.7459955257271,3.825816554809844,0.6406439108667333,0.2880512293025689,0.9745738773194201,0.0829735107027211
380.7294407158837,5.830559284116331,0.4611952343699961,0.20698145439375024,0.9714605402737742,0.04284132246295211
589.4064876957494,7.544653243847875,0.42777977999957206,0.19748438692550047,0.9596590858454072,0.039000083079340775
424.2560178970918,6.56304250559284,0.43853361684205017,0.211128760387013,0.9673394670001284,0.044575353462556755
320.1365995525727,4.169798657718121,0.6528690682621107,0.35140267082706766,0.9804706781255736,0.12348383706439649
452.5637583892618,6.271498881431768,0.4815620398324979,0.2610974073456056,0.9691684692808341,0.0681718561225971
476.0841163310962,5.529038031319911,0.52947417652787,0.2769926647299167,0.9634495786683829,0.07672493631418004
567.3191498881431,5.472438478747203,0.6506767760149,0.35688624972735844,0.9705435229668853,0.12736779524445846
497.88868008948543,7.489574944071588,0.3837873396707393,0.12554726927163565,0.9603250043748558,0.01576211682156459
298.41655480984343,4.595346756152126,0.5982753062269236,0.37053332869666344,0.9830474802325159,0.13729494767502964
204.20715883668902,5.674809843400448,0.42641025378968983,0.1563936197896734,0.9857333537806319,0.024458964310916924
454.48076062639825,6.059015659955256,0.5179142833512401,0.2768683035938673,0.9718844591998111,0.07665605753494588
391.4822818791947,7.599418344519016,0.4810593975409067,0.26514280147392394,0.9738559048434333,0.07030070517344064
541.7917225950783,8.509932885906041,0.3545065259836866,0.10641055710014186,0.9577564310406023,0.011323206662362549
305.07686800894857,4.174586129753915,0.6204096325276844,0.3411357996755814,0.9761891294926424,0.11637363382029837
292.5028187919463,4.201342281879194,0.5178668467735504,0.23766576360407063,0.9738624708817879,0.05648501518950598
457.4470246085011,7.475659955257271,0.45477432721866773,0.250602734727244,0.9708155991082803,0.0628017306527734
406.7137807606264,5.317986577181209,0.5413766426125923,0.22348975373576693,0.9744364936819319,0.049947670024873755
300.2376286353468,4.810604026845638,0.5029366167174685,0.24944095665160276,0.9764503301754699,0.06222079085526677
407.9602237136465,5.610514541387025,0.4750385441807806,0.21099945577102933,0.9638529067396446,0.04452077033567056
403.68183445190164,6.432975391498882,0.5253836342651949,0.317994819570282,0.9763378746748109,0.1011207052735362
221.6109172259508,3.3009395973154367,0.512332930038011,0.10508703219970289,0.972569616893151,0.011043284336541392
371.4113646532438,6.878836689038032,0.38092829243331705,0.13363786297262834,0.9646590323279576,0.017859078419890987
476.2641610738255,6.070514541387025,0.46648158860634314,0.20024044772783908,0.9598795609959472,0.04009623690624546
272.72550335570475,6.050246085011185,0.4971566652925774,0.3486687285053491,0.9711851413882187,0.12156988223753684
241.4935570469799,5.475302013422819,0.5314501753073937,0.3771525355257154,0.9808211882776079,0.14224403505347605
304.0427293064877,5.64738255033557,0.5569390447455217,0.40278800063513576,0.9807164833141337,0.16223817345565014
231.94854586129753,4.950335570469799,0.5570242861108593,0.3280144642874558,0.981128942302435,0.10759348878178661
290.2295749440716,5.341700223713647,0.612553171120415,0.37198397456591303,0.9841655121420283,0.13837207733385382
179.00702460850113,4.096778523489933,0.5646493082633404,0.38776260604383556,0.9481993222361964,0.1503598386459068
234.27302013422818,4.182102908277405,0.6472185682071173,0.4481588839886581,0.956882992848274,0.20084638529795953
316.9686353467562,7.805145413870246,0.41792491655281594,0.27189285585950845,0.9699991498906408,0.07392572506743943
130.58519015659954,3.523176733780761,0.5308114584973512,0.23726547923537705,0.9774360017730719,0.05629490763679314
240.07221476510068,5.553736017897092,0.5166322549597782,0.3588283652317478,0.9812302023057775,0.12875779569488863
221.0330201342282,5.420671140939597,0.5270167282932225,0.39979264703517914,0.976092284867455,0.15983416062339534
168.52975391498882,3.0067114093959733,0.683223661256432,0.4362733608591666,0.8940776513365266,0.1903344453953526
237.50465324384788,5.74331096196868,0.5405878408342785,0.4312338092976462,0.9770346880428569,0.1859625982813587
161.78442953020135,4.131633109619687,0.5040310373908119,0.3259396170849075,0.9764039204265174,0.10623663398545612
233.99543624161078,4.55427293064877,0.5844667460949047,0.3910239842608573,0.9688131782261897,0.1528997562672352
178.79284116331098,3.376286353467562,0.6390118106089739,0.39492096836651885,0.9500649437375581,0.155962571255549
159.08944071588368,4.8655480984340045,0.47413914060257617,0.3145473234950118,0.9581786742317107,0.0989400187178756
125.41252796420582,4.409664429530202,0.4045291145480572,0.18625941158187068,0.9793881848247593,0.034692568402824704
162.85020134228188,4.994183445190157,0.3735160039137736,0.0859372496440685,0.959148044662933,0.0073852108763869505
49.74778523489933,3.1381208053691276,0.5619412320891501,0.345218996041995,0.9931566796881757,0.11917615522824299
146.59480984340047,3.8414317673378076,0.6305236342779139,0.37944025225891326,0.9920342534380483,0.14397490503430774
31.730425055928414,3.09910514541387,0.5089977044901517,0.30223470060966073,0.9947811861328847,0.09134581425261125
24.430872483221478,2.2863534675615216,0.5438109296330789,0.2417145522266792,0.9957288514950717,0.058425924758144024
202.72487695749442,6.4284116331096195,0.4997995740431044,0.35951994121559616,0.9816731579509499,0.1292545881316657
76.93431767337808,4.353467561521253,0.4370635471512425,0.26353411348185096,0.9910266825177854,0.0694502289686651
115.35561521252798,4.953199105145414,0.48892072816661625,0.3538606400430909,0.9851782020636122,0.12521735257170596
102.61029082774049,4.387382550335571,0.5548710504639509,0.44170829790770366,0.9900681916857949,0.19510622044052067
97.3890827740492,4.016912751677852,0.5234930680755372,0.35602821667245554,0.9925701312738328,0.12675609106696895
60.12187919463088,3.95337807606264,0.474027623986771,0.28222558525642133,0.9932363864727443,0.07965128097332953
194.2068008948546,5.862997762863535,0.46121298104551456,0.3451202748955174,0.9850704620756543,0.11910800414395749
22.10474272930649,2.3351677852348995,0.539495065266727,0.28700637081313607,0.9961376859228068,0.08237265688732737
44.701655480984336,3.632572706935123,0.4145538059197465,0.04505252925779928,0.9847735035927102,0.0020297303925248607
60.88098434004474,3.9790604026845635,0.48157394302854867,0.2821265950276913,0.9804724556246417,0.07959541562191892
53.29020134228188,2.619149888143177,0.5789443396515992,0.32872635926162985,0.9803860042111086,0.10806101927340614
99.03284116331096,3.726174496644296,0.5247074616720526,0.3046411724685038,0.990535624575025,0.09280624396298467
133.13812080536914,4.536957494407159,0.4837681290232711,0.2662416981484126,0.991052161109791,0.07088464183295046
29.925324384787473,3.163176733780761,0.46615289804039106,0.26960480308426077,0.995011067178138,0.07268674984610303
60.50165548098434,2.3915883668903803,0.6057048879043097,0.2475085973921366,0.9745003708849337,0.06126050578302277
296.52398210290823,3.8551677852348996,0.6347736193580849,0.3140806641035123,0.9785509007499706,0.09864666356370334
385.36859060402685,6.087337807606264,0.5180800597999917,0.28981462325534796,0.9744811102092485,0.08399251585263928
460.25149888143176,3.8437136465324384,0.6434975557253876,0.3371065068507249,0.968277258882676,0.11364079696109786
423.3675615212528,4.636286353467561,0.5598223085190245,0.2532527508099016,0.9711842463850081,0.06413695579278211
458.15176733780766,4.585771812080537,0.5365249089546051,0.2652237020886385,0.9657910440929977,0.07034361214960287
469.847158836689,6.399105145413871,0.4750973942233552,0.2486746515502114,0.9710511329174271,0.06183908232361905
209.98541387024608,2.8487695749440713,0.6915151243304859,0.3278129414238546,0.988642541309149,0.10746132456495953
365.52147651006715,6.026621923937359,0.5297292663735279,0.3063502868054895,0.9785445876415906,0.09385049822580566
428.01400447427295,5.123982102908278,0.5126183810164278,0.2850799596729903,0.9701033101330057,0.0812705834071538
329.0663534675615,4.2989261744966445,0.45397242713365527,0.15598414392419427,0.9737263001397617,0.024331053155763754
358.560581655481,4.072080536912752,0.6001314479118116,0.3341980361292114,0.9742701530243161,0.1116883273526217
479.7171364653244,5.428277404921699,0.4544757816884707,0.21895192542677933,0.9619894836035506,0.04793994564809394
518.3261744966444,5.544519015659954,0.5740815281792614,0.3263990582242468,0.9705247452520082,0.10653634520967525
447.2192393736018,3.6970022371364655,0.6255285439974929,0.2678205539085575,0.966465530594457,0.07172784909588657
526.0540044742729,7.612572706935123,0.4051406743615394,0.19586527988265215,0.9606782064059427,0.03836320786350966
456.0691722595079,4.475257270693513,0.585515556695813,0.21130042526123408,0.9675049058234814,0.04464786971557837
289.9508277404922,5.370872483221477,0.5760059912529281,0.3456588121453945,0.9820389195204101,0.11948001441376513
371.4851454138702,4.6459507829977635,0.6457115127068537,0.2589138249150462,0.9790109402877385,0.0670363687321392
202.2945413870246,3.504742729306488,0.6201092182513435,0.3437747808528902,0.9899787409075371,0.11818109995045267
121.33445190156601,3.8882774049217,0.45664620672700507,0.24652715212138418,0.9900917706866662,0.06077563673308009
397.5172706935123,3.1929753914988814,0.6595236072902222,0.30524609136459085,0.9782516203434576,0.09317517629336014
312.3622818791946,3.3209395973154363,0.5536676322146343,0.17310545933779842,0.9729311850754467,0.029965500052550186
449.44031319910516,4.611051454138702,0.50433251286944,0.21589834077486475,0.9651749471036097,0.04661209354933962
304.0102908277405,6.27758389261745,0.4789522630252597,0.24423536726581063,0.9781857680070615,0.059650914623465404
363.1442953020134,3.8397762863534677,0.5681926550332006,0.35841660208467,0.9786061942808145,0.1284624606499207
211.70957494407162,2.2543624161073823,0.7388317670570206,0.3073697117697616,0.9895984851865169,0.09447613971342632
316.7084116331096,4.446845637583893,0.48002699487149736,0.1958494803493239,0.9760426464298279,0.03835701895310021
444.0277852348994,4.152438478747204,0.5449348030939422,0.25106615397950144,0.9677299787518343,0.06303421367405873
168.3668903803132,4.685816554809843,0.528028205043038,0.4118019666308474,0.9874819520314925,0.16958085972103357
49.74778523489933,3.1381208053691276,0.5619412320891501,0.345218996041995,0.9931566796881757,0.11917615522824299
67.03565995525727,3.371230425055928,0.5684207993655693,0.3676082762013375,0.9882112432924663,0.13513584473171883
81.44053691275168,2.2857270693512306,0.6861129055862145,0.4701163355461547,0.9881397655165323,0.2210093689473447
91.03275167785235,2.8807158836689037,0.6130881351659574,0.4219670362144029,0.9839117561341209,0.17805617965156723
49.29225950782998,3.3625055928411633,0.5090154279973931,0.3800522607925014,0.9871906542003182,0.14443972093349147
7.4136912751677855,1.1006711409395975,0.7063969365931579,0.10136798346622453,0.9948744986449324,0.01027546807200877
11.285458612975392,1.8227293064876955,0.5510665165289396,0.08446911835409152,0.9952642208340411,0.007135031955517519
156.31445190156603,4.514093959731543,0.5355639395299941,0.4138599152226558,0.9883727036890504,0.17128002942810383
73.03516778523489,3.879194630872483,0.4610461432519743,0.2523852370564278,0.9925854185096701,0.06369830788402925
133.17458612975392,6.13234899328859,0.36534866110536246,0.15429267626689827,0.9852254982627318,0.02380622994960187
72.69664429530201,4.377360178970918,0.44658797013666873,0.2962726725656051,0.9911678992191733,0.08777749650916623
96.7157941834452,4.077852348993289,0.5397585474876565,0.4080277597828113,0.9895011214103503,0.16648665275337957
28.130872483221477,3.0322595078299774,0.4220336349412992,0.14532305200455617,0.9930148574096188,0.02111878944391894
132.96568232662193,6.5059955257270685,0.3525542186784053,0.20232330972773385,0.9881154052193012,0.04093472165918452
71.93395973154362,2.47006711409396,0.6214467131575504,0.36159593443083127,0.9877714379377346,0.13075161979690603
67.74818791946309,3.476599552572707,0.4836094691300299,0.2830514720323987,0.9828135374203119,0.08011813581970781
30.259552572706934,3.004161073825504,0.5183286870022743,0.30686744872613775,0.9949936490772946,0.09416763108768877
33.39664429530202,3.31261744966443,0.43148829943631994,0.21620876867330546,0.9966630017723727,0.04674623165122692
30.818791946308725,3.413154362416107,0.4165675799672374,0.24559915633617585,0.9950544992998692,0.060318945593041344
426.37360178970914,4.1303803131991055,0.7137820107522441,0.4411748742647827,0.9648077248765362,0.1946352696825468
386.92697986577184,3.2048322147651005,0.8123252346851249,0.49259688932135726,0.9681807306838639,0.2426516953690775
390.637225950783,4.21771812080537,0.6607512618904778,0.32756758386401513,0.9632358413243381,0.10730052199850859
398.7855480984341,3.16675615212528,0.7827124907818304,0.5116510367214417,0.9673517490624494,0.2617867833781261
400.87901565995526,3.8030425055928414,0.6989730116457782,0.32778232929629686,0.9658407010196505,0.10744125539890598
420.3097539149888,3.226263982102908,0.8081617492264876,0.4948073562260221,0.9655789648595768,0.24483431977538553
400.00979865771814,3.8819239373601793,0.7004683011051271,0.3856672593951887,0.9643337428080085,0.14873923496939578
503.23968680089484,5.347874720357942,0.6138010679518967,0.28273388941170785,0.9578033757985206,0.07993845222187185
308.6480984340045,7.100357941834451,0.3339514903631169,0.09906094327387864,0.9685551754131931,0.009813070482310603
353.75136465324385,4.115480984340045,0.6369363031785701,0.2939669161711093,0.9667389282782554,0.08641654780315201
305.9551230425056,2.762818791946309,0.8782781054446338,0.6712636151864816,0.9729452392060333,0.4505948410732249
495.1949888143177,5.935123042505594,0.5587249553062499,0.21503261443123464,0.9592230296546449,0.04623902526913202
401.4501118568233,3.976017897091723,0.6656825145545437,0.3653437746155476,0.9632613105170196,0.13347607365033606
491.1078747203579,5.245413870246085,0.6549856998714465,0.37007767076073084,0.9585672212382642,0.1369574823956879
325.7720805369128,3.13834451901566,0.766396276721985,0.5182091270596229,0.9704678986448296,0.2685406993678964
393.28017897091723,7.056286353467562,0.46930653694209634,0.11426977286161598,0.9459500897546566,0.013057580989845307
433.28299776286354,4.52675615212528,0.6419486705960517,0.32846183073746954,0.9600636317071145,0.1078871742514101
579.0107829977629,11.433333333333335,0.26980604908924927,0.1097464089705866,0.9336786839909291,0.01204427428193925
313.8782102908278,4.241968680089485,0.6491563390946555,0.34667692968145797,0.9740859380863653,0.12018489357336255
379.63131991051455,3.302281879194631,0.8134897309338306,0.5833312317511117,0.96794111777301,0.3402753259362692
591.4319015659956,8.362997762863534,0.4075938203899925,0.10973285488387752,0.9421546621405853,0.012041299440966123
219.98738255033558,3.738791946308725,0.553953431193836,0.12381105105533621,0.971949344644555,0.01532917636342707
519.5590604026845,6.233959731543624,0.5116661514878763,0.2017379334063259,0.953515379480271,0.04069819377505519
697.9204921700225,9.01248322147651,0.48276469651526244,0.20064934700425227,0.9379236842254781,0.040260160453232836
402.4265324384788,3.2787024608501114,0.8021246155212585,0.5481852207234246,0.9710396955751563,0.30050703621958974
362.08465324384787,3.254765100671141,0.7953432403357363,0.3284381637449749,0.9734368397423245,0.10787162740417097
227.10653243847878,3.092662192393736,0.7557355571238826,0.2879568644672029,0.9796465989140275,0.08291915579378308
306.2170917225951,3.911230425055929,0.7088097725830431,0.32181216529459183,0.9652610990743576,0.10356306973159368
569.1071588366891,13.23020134228188,0.3209510590054163,0.1519216923008856,0.9448615264498254,0.02308020059156496
470.47440715883675,4.019015659955257,0.7899776897932096,0.5053326110599331,0.972140312440799,0.2553610478006496
492.91870246085006,4.119060402684564,0.789137578122882,0.51977082010121,0.972456927012138,0.27016170542868445
628.7237136465325,7.254362416107384,0.6200083868962142,0.3882430239896413,0.961458218751759,0.15073264567662117
435.07557046979866,4.05337807606264,0.6980403537122599,0.3579931562759869,0.9721403808319516,0.12815909994044317
538.0664429530201,4.142326621923937,0.7465857227796053,0.4484049832603414,0.9724886032834973,0.20106702901270707
323.24845637583894,2.6880089485458614,0.8449578262231059,0.5336119379509882,0.9799194524947963,0.28474170032380924
455.72612975391496,4.466979865771812,0.7096356970994877,0.42364575333257204,0.9734237619371133,0.17947572431672248
305.00536912751676,3.198926174496645,0.7417182654279411,0.4364266629821263,0.9830606294142035,0.19046823216171446
528.4370917225951,4.450246085011186,0.7087809025329865,0.39369477234648814,0.9704181606993516,0.15499557377295314
326.6259955257271,2.672348993288591,0.8384881432429618,0.2559799348959821,0.9789890707526903,0.06552572706935123
459.5531991051455,3.4624608501118566,0.7557974188013444,0.4139591306694185,0.9732190651883574,0.1713621618645807
406.402774049217,3.433288590604027,0.7820318510949937,0.4218480992098466,0.9740448368379976,0.1779558188069606
624.5776733780762,7.728545861297538,0.46373408669916755,0.17202318837400424,0.9531738848402865,0.02959197733835815
743.4362863534676,9.962013422818792,0.4429087286878913,0.21924547542072637,0.950097025533465,0.04806857849246032
451.0223713646533,3.9301118568232667,0.7002315244854385,0.3801064235882586,0.9705836638254531,0.14448089325305666
565.8936912751677,6.111409395973155,0.547734587354383,0.21673797650547771,0.961673409279991,0.04697535045968901
457.17677852348993,4.179284116331097,0.6409920405035734,0.26743121934716757,0.9706585736260905,0.07151945708151286
436.94093959731543,4.5475615212527964,0.7152700436720331,0.41308807520766583,0.973016813954163,0.1706417578787742
431.7405369127517,4.623131991051454,0.6287266163377164,0.3051852286935611,0.9715737491575731,0.09313802381274118
128.32550335570468,2.6196420581655477,0.7495443952841808,0.16886189088416095,0.9814143931198555,0.02851433819297428
465.44501118568235,4.761610738255034,0.6610950519702558,0.336189201397182,0.9683210503124094,0.11302317913607499
515.7220134228189,5.414093959731543,0.6557905618886029,0.3620366049596101,0.9672334797777622,0.1310705033306808
184.33485458612978,3.7248322147651,0.6493823004777669,0.18223714745052647,0.977047772196193,0.03321037791090493
455.121163310962,3.847158836689038,0.7906026432539786,0.3446808272204649,0.9772625243865918,0.11880487265338396
513.3994630872483,5.699776286353467,0.5489569759404138,0.20963225688664108,0.9677364027858558,0.04394568312738668
323.5248322147651,3.189440715883669,0.7441737095641587,0.26098812163324625,0.977390418978821,0.06811479963365015
457.29158836689044,4.532304250559283,0.6470517088513102,0.20921660035594833,0.9713345958235095,0.0437715858645006
425.33503355704704,3.511051454138703,0.7954048177988866,0.5080723199462772,0.9770306849572283,0.2581374822955923
392.43753914988815,3.531230425055928,0.8244634250179224,0.41054613073297147,0.9792729226954037,0.1685481254598141
429.98523489932893,6.070425055928411,0.45349034306876557,0.17498460140322486,0.9694521846185918,0.03061961072824548
686.345995525727,7.308680089485459,0.5418720919769571,0.2448206240633298,0.9617906075107817,0.05993713796675826
483.60178970917224,3.7601789709172264,0.7632947649850403,0.4531129719550224,0.97446081767212,0.20531136535391292
506.2302460850112,4.962863534675615,0.6270806660055174,0.28208191637928254,0.9685237259614017,0.07957020754820854
580.7479642058167,4.058299776286353,0.7861319303250369,0.45083402712152304,0.9715482346116193,0.20325132001061016
296.07252796420585,3.8778970917225952,0.6410600555451866,0.201315531407148,0.9821931314917322,0.04052794318574239
425.29118568232667,7.087516778523491,0.49035648760446593,0.18533320457723307,0.9606250744273515,0.034348396718866525
322.90881431767343,6.290290827740493,0.36537642308655627,0.16417804201583583,0.9741992737284312,0.026954429480153554
658.6381655480985,4.566308724832215,0.7762910087942635,0.4622220613714664,0.9711307771945097,0.21364923401848762
702.2390156599553,11.266308724832216,0.37175184086885976,0.2316187214079679,0.9479925325174084,0.05364723210666185
